time,raw_data,1_after_scaling,2_after_smoothing,3_after_bias,4_after_hysteresis,is_steady,bias
30.945,2.25606e+06,52.5819,52.6405,52.5499,52.5481,1,0.0906305
31.031,2.25611e+06,52.6111,52.6342,52.5499,52.5481,1,0.0843331
31.117,2.25609e+06,52.5995,52.6313,52.5499,52.5481,1,0.0814117
31.203,2.25606e+06,52.5806,52.6254,52.5499,52.5481,1,0.0755687
31.289,2.2562e+06,52.6722,52.633,52.5499,52.5481,1,0.0830996
31.375,2.25609e+06,52.6014,52.6266,52.5499,52.5481,1,0.0767373
31.461,2.25615e+06,52.6397,52.6264,52.5499,52.5481,1,0.0765425
31.547,2.25615e+06,52.6365,52.6228,52.5499,52.5481,1,0.0729069
31.633,2.25614e+06,52.6306,52.623,52.5499,52.5481,1,0.0731017
31.719,2.25612e+06,52.6209,52.6174,52.5499,52.5481,1,0.0675834
31.803,2.25609e+06,52.6008,52.6193,52.5499,52.5481,1,0.0694661
31.889,2.25623e+06,52.6916,52.6274,52.5499,52.5481,1,0.0775164
31.975,2.25617e+06,52.6507,52.6325,52.5499,52.5481,1,0.0826452
32.061,2.25625e+06,52.7033,52.6448,52.5499,52.5481,1,0.0949153
32.147,2.25624e+06,52.6968,52.6472,52.5499,52.5481,1,0.0973824
32.233,2.25613e+06,52.6235,52.6494,52.5499,52.5481,1,0.0995897
32.319,2.25618e+06,52.6592,52.6514,52.5499,52.5481,1,0.101537
32.405,2.25609e+06,52.5975,52.6475,52.5499,52.5481,1,0.097642
32.491,2.2562e+06,52.6696,52.6514,52.5499,52.5481,1,0.101537
32.577,2.2562e+06,52.6709,52.6564,52.5499,52.5481,1,0.106536
32.661,2.25615e+06,52.6404,52.6604,52.5499,52.5481,1,0.110497
32.747,2.25612e+06,52.6176,52.653,52.5499,52.5481,1,0.103095
32.833,2.25613e+06,52.6241,52.6503,52.5499,52.5481,1,0.100434
32.919,2.25628e+06,52.7202,52.652,52.5499,52.5481,1,0.102122
33.005,2.25614e+06,52.6326,52.6456,52.5499,52.5481,1,0.0956944
33.091,2.25613e+06,52.6241,52.6456,52.5499,52.5481,1,0.0957593
33.177,2.25608e+06,52.5943,52.6391,52.5499,52.5481,1,0.0892672
33.263,2.25601e+06,52.5456,52.6339,52.5499,52.5481,1,0.0840734
33.349,2.25616e+06,52.6436,52.6313,52.5499,52.5481,1,0.0814766
33.435,2.25606e+06,52.578,52.6221,52.5499,52.5481,1,0.0721928
33.521,2.25612e+06,52.6163,52.6197,52.5499,52.5481,1,0.0697907
33.605,2.25613e+06,52.628,52.6207,52.5499,52.5481,1,0.0708294
33.691,2.25609e+06,52.5975,52.618,52.5499,52.5481,1,0.0681677
33.777,2.25617e+06,52.652,52.6112,52.5499,52.5481,1,0.0613509
33.863,2.25606e+06,52.5826,52.6062,52.5499,52.5481,1,0.0563519
33.949,2.25614e+06,52.6339,52.6072,52.5499,52.5481,1,0.0573258
34.035,2.25608e+06,52.5969,52.6074,52.5499,52.5481,1,0.0575854
34.121,2.25607e+06,52.5871,52.6116,52.5499,52.5481,1,0.0617404
34.207,2.25618e+06,52.6585,52.6131,52.5499,52.5481,1,0.0632336
34.293,2.25606e+06,52.5819,52.6135,52.5499,52.5481,1,0.0636231
34.379,2.25611e+06,52.6131,52.6132,52.5499,52.5481,1,0.0632985
34.465,2.25617e+06,52.6501,52.6154,52.5499,52.5481,1,0.0655059
34.549,2.25609e+06,52.5975,52.6154,52.5499,52.5481,1,0.0655059
34.635,2.25616e+06,52.6456,52.6147,52.5499,52.5481,1,0.0648567
34.721,2.25604e+06,52.5683,52.6133,52.5499,52.5481,1,0.0634284
34.807,2.25607e+06,52.5865,52.6085,52.5499,52.5481,1,0.0586891
34.893,2.25609e+06,52.6001,52.6089,52.5499,52.5481,1,0.0590137
34.979,2.25609e+06,52.5988,52.61,52.5499,52.5481,1,0.0601823
35.065,2.25624e+06,52.6942,52.6136,52.5499,52.5481,1,0.063753
35.151,2.25619e+06,52.6676,52.6222,52.5499,52.5481,1,0.0723226
35.237,2.25612e+06,52.6183,52.6227,52.5499,52.5481,1,0.072842
35.323,2.25616e+06,52.6443,52.6221,52.5499,52.5481,1,0.0722577
35.407,2.25609e+06,52.6001,52.6224,52.5499,52.5481,1,0.0725174
35.493,2.25615e+06,52.6397,52.6218,52.5499,52.5481,1,0.0719331
35.579,2.25615e+06,52.6365,52.6286,52.5499,52.5481,1,0.0787499
35.665,2.25604e+06,52.5663,52.6266,52.5499,52.5481,1,0.0767373
35.751,2.25611e+06,52.6124,52.6278,52.5499,52.5481,1,0.0779708
35.837,2.25611e+06,52.6111,52.6291,52.5499,52.5481,1,0.0792043
35.923,2.25621e+06,52.6774,52.6274,52.5499,52.5481,1,0.0775164
36.009,2.25617e+06,52.654,52.626,52.5499,52.5481,1,0.076153
36.096,2.25608e+06,52.5917,52.6234,52.5499,52.5481,1,0.0734912
36.182,2.2561e+06,52.6079,52.6197,52.5499,52.5481,1,0.0698556
36.268,2.25606e+06,52.578,52.6175,52.5499,52.5481,1,0.0676483
36.352,2.25607e+06,52.5858,52.6121,52.5499,52.5481,1,0.0622598
36.438,2.25613e+06,52.6261,52.6111,52.5499,52.5481,1,0.061221
36.524,2.25604e+06,52.5663,52.6111,52.5499,52.5481,1,0.061221
36.61,2.25608e+06,52.5943,52.6093,52.5499,52.5481,1,0.0594032
36.696,2.25621e+06,52.6787,52.616,52.5499,52.5481,1,0.0661551
36.782,2.25609e+06,52.6027,52.6085,52.5499,52.5481,1,0.0586891
36.868,2.25607e+06,52.5891,52.6021,52.5499,52.5481,1,0.0521969
36.954,2.25601e+06,52.5495,52.5978,52.5499,52.5481,1,0.047977
37.04,2.2561e+06,52.6073,52.5978,52.5499,52.5481,1,0.0479121
37.126,2.25616e+06,52.6462,52.6046,52.5499,52.5481,1,0.0547289
37.21,2.25599e+06,52.5365,52.5997,52.5499,52.5481,1,0.0497948
37.296,2.25602e+06,52.5527,52.5923,52.5499,52.5481,1,0.0424587
37.382,2.25615e+06,52.6391,52.5996,52.5499,52.5481,1,0.0497299
37.468,2.2562e+06,52.6722,52.6074,52.5499,52.5481,1,0.0575205
37.554,2.25623e+06,52.6897,52.6085,52.5499,52.5481,1,0.0586242
37.64,2.25616e+06,52.6462,52.6128,52.5499,52.5481,1,0.0629739
37.726,2.25606e+06,52.5787,52.6118,52.5499,52.5481,1,0.0619352
37.812,2.25619e+06,52.6663,52.6235,52.5499,52.5481,1,0.0736211
37.898,2.25614e+06,52.6326,52.626,52.5499,52.5481,1,0.076153
37.984,2.25605e+06,52.5767,52.6191,52.5499,52.5481,1,0.0692064
38.07,2.25613e+06,52.6287,52.6283,52.5499,52.5481,1,0.0784253
38.154,2.25608e+06,52.5923,52.6322,52.5499,52.5481,1,0.0823855
38.24,2.2561e+06,52.6098,52.6293,52.5499,52.5481,1,0.079464
38.326,2.25612e+06,52.6176,52.6239,52.5499,52.5481,1,0.0740106
38.412,2.25605e+06,52.5722,52.6121,52.5499,52.5481,1,0.0622598
38.498,2.25612e+06,52.6202,52.6095,52.5499,52.5481,1,0.0596629
38.584,2.25613e+06,52.6287,52.6145,52.5499,52.5481,1,0.0646619
38.67,2.25603e+06,52.5638,52.6043,52.5499,52.5481,1,0.0544043
38.756,2.25609e+06,52.6008,52.6011,52.5499,52.5481,1,0.0512231
38.842,2.25605e+06,52.5748,52.6009,52.5499,52.5481,1,0.0510284
38.928,2.25597e+06,52.5229,52.5903,52.5499,52.5481,1,0.0404461
39.012,2.25611e+06,52.6105,52.5921,52.5499,52.5481,1,0.0422639
39.098,2.25604e+06,52.567,52.5878,52.5499,52.5481,1,0.0379791
39.184,2.25612e+06,52.617,52.5878,52.5499,52.5481,1,0.0379142
39.27,2.25618e+06,52.6585,52.5964,52.5499,52.5481,1,0.0465488
39.356,2.25612e+06,52.6183,52.5962,52.5499,52.5481,1,0.046354
39.442,2.25611e+06,52.6118,52.5945,52.5499,52.5481,1,0.044666
39.528,2.25612e+06,52.6215,52.6003,52.5499,52.5481,1,0.0504441
39.614,2.25608e+06,52.5949,52.5997,52.5499,52.5481,1,0.0498598
39.7,2.2561e+06,52.6034,52.6026,52.5499,52.5481,1,0.0527163
39.786,2.25612e+06,52.617,52.612,52.5499,52.5481,1,0.0621299
39.872,2.25608e+06,52.5969,52.6106,52.5499,52.5481,1,0.0607666
39.956,2.25614e+06,52.63,52.6169,52.5499,52.5481,1,0.067064
40.042,2.25622e+06,52.6832,52.6235,52.5499,52.5481,1,0.073686
40.128,2.25611e+06,52.6131,52.619,52.5499,52.5481,1,0.0691415
40.214,2.25608e+06,52.5969,52.6169,52.5499,52.5481,1,0.0669991
40.3,2.25615e+06,52.6371,52.6194,52.5499,52.5481,1,0.069531
40.386,2.25606e+06,52.5787,52.6151,52.5499,52.5481,1,0.0652462
40.472,2.2561e+06,52.606,52.6162,52.5499,52.5481,1,0.0663498
40.558,2.25618e+06,52.6585,52.6217,52.5499,52.5481,1,0.0718682
40.644,2.25602e+06,52.5573,52.6158,52.5499,52.5481,1,0.0658954
40.73,2.25607e+06,52.5871,52.6148,52.5499,52.5481,1,0.0649216
40.814,2.2561e+06,52.6092,52.6127,52.5499,52.5481,1,0.0628441
40.9,2.25609e+06,52.5982,52.6042,52.5499,52.5481,1,0.0543394
40.986,2.25605e+06,52.5748,52.6004,52.5499,52.5481,1,0.050509
41.072,2.25614e+06,52.6345,52.6041,52.5499,52.5481,1,0.0542744
41.158,2.25608e+06,52.5943,52.5998,52.5499,52.5481,1,0.0499896
41.244,2.25603e+06,52.5612,52.5981,52.5499,52.5481,1,0.0482367
41.33,2.25617e+06,52.6514,52.6026,52.5499,52.5481,1,0.0527812
41.416,2.2561e+06,52.6053,52.5973,52.5499,52.5481,1,0.0474577
41.502,2.25602e+06,52.5547,52.5971,52.5499,52.5481,1,0.047198
41.588,2.25606e+06,52.5819,52.5965,52.5499,52.5481,1,0.0466786
41.672,2.25606e+06,52.5826,52.5939,52.5499,52.5481,1,0.0440168
41.758,2.256e+06,52.5404,52.5881,52.5499,52.5481,1,0.0382388
41.844,2.25606e+06,52.58,52.5886,52.5499,52.5481,1,0.0387582
41.93,2.25611e+06,52.6144,52.5866,52.5499,52.5481,1,0.0367456
42.016,2.25613e+06,52.628,52.59,52.5499,52.5481,1,0.0401215
42.102,2.25616e+06,52.6456,52.5984,52.5499,52.5481,1,0.0485613
42.188,2.25616e+06,52.6443,52.5977,52.5499,52.5481,1,0.0478472
42.274,2.25605e+06,52.5735,52.5945,52.5499,52.5481,1,0.044666
42.36,2.25609e+06,52.5995,52.599,52.5499,52.5481,1,0.0491456
42.446,2.25606e+06,52.5826,52.5991,52.5499,52.5481,1,0.0492106
42.532,2.25603e+06,52.5599,52.5968,52.5499,52.5481,1,0.0469383
42.616,2.25605e+06,52.5761,52.6004,52.5499,52.5481,1,0.050509
42.702,2.25616e+06,52.6456,52.6069,52.5499,52.5481,1,0.0570661
42.788,2.25604e+06,52.5644,52.6019,52.5499,52.5481,1,0.0520671
42.874,2.25608e+06,52.5956,52.5987,52.5499,52.5481,1,0.048821
42.96,2.25618e+06,52.6553,52.5997,52.5499,52.5481,1,0.0497948
43.046,2.25607e+06,52.5884,52.5941,52.5499,52.5481,1,0.0442116
43.132,2.25603e+06,52.5625,52.593,52.5499,52.5481,1,0.0431079
43.218,2.25614e+06,52.6345,52.5965,52.5499,52.5481,1,0.0466137
43.304,2.25614e+06,52.6293,52.6011,52.5499,52.5481,1,0.051288
43.39,2.2561e+06,52.6085,52.606,52.5499,52.5481,1,0.0561572
43.476,2.2561e+06,52.6073,52.6091,52.5499,52.5481,1,0.0592734
43.56,2.25609e+06,52.5988,52.6045,52.5499,52.5481,1,0.054599
43.646,2.25601e+06,52.5501,52.603,52.5499,52.5481,1,0.0531708
43.732,2.25599e+06,52.5326,52.5967,52.5499,52.5481,1,0.0468734
43.819,2.25611e+06,52.615,52.5927,52.5499,52.5481,1,0.0428482
43.905,2.25604e+06,52.5657,52.5904,52.5499,52.5481,1,0.040576
43.991,2.25606e+06,52.5793,52.5921,52.5499,52.5481,1,0.0422639
44.077,2.25614e+06,52.6313,52.5918,52.5499,52.5481,1,0.0419393
44.163,2.25608e+06,52.5962,52.5885,52.5499,52.5481,1,0.0386283
44.249,2.25606e+06,52.5832,52.586,52.5499,52.5481,1,0.0360964
44.335,2.25602e+06,52.5514,52.5804,52.5499,52.5481,1,0.0305131
44.419,2.25598e+06,52.5313,52.5736,52.5499,52.5481,1,0.0237613
44.505,2.25598e+06,52.5254,52.5712,52.5499,52.5481,1,0.0212943
44.591,2.25603e+06,52.5638,52.5743,52.5499,52.5481,1,0.0244105
44.677,2.25611e+06,52.6144,52.5742,52.5499,52.5481,1,0.0243456
44.763,2.25601e+06,52.5508,52.5727,52.5499,52.5481,1,0.0228524
44.849,2.25595e+06,52.5112,52.5659,52.5499,52.5481,1,0.0160356
44.935,2.25602e+06,52.556,52.5584,52.5499,52.5481,1,0.00850473
45.021,2.25599e+06,52.5326,52.552,52.5499,52.5481,1,0.00214241
45.107,2.256e+06,52.5417,52.5478,52.5499,52.5481,1,-0.00201257
45.193,2.25614e+06,52.6345,52.5562,52.5499,52.5481,1,0.00629739
45.279,2.25621e+06,52.6787,52.5709,52.5499,52.5481,1,0.0210346
45.363,2.25587e+06,52.4579,52.5641,52.5499,52.5481,1,0.0142827
45.449,2.25592e+06,52.493,52.5571,52.5499,52.5481,1,0.00720629
45.535,2.25601e+06,52.5488,52.5505,52.5499,52.5481,1,0.000649216
45.621,2.256e+06,52.5404,52.5495,52.5499,52.5481,1,-0.000389529
45.707,2.25616e+06,52.643,52.5626,52.5499,52.5481,1,0.0127896
45.793,2.25611e+06,52.6157,52.5686,52.5499,52.5481,1,0.0187623
45.879,2.25603e+06,52.5625,52.5716,52.5499,52.5481,1,0.0217487
45.965,2.25611e+06,52.6111,52.5786,52.5499,52.5481,1,0.0286953
46.051,2.25604e+06,52.5702,52.5721,52.5499,52.5481,1,0.0222681
46.137,2.25592e+06,52.4923,52.5535,52.5499,52.5481,1,0.00363561
46.223,2.256e+06,52.543,52.562,52.5499,52.5481,1,0.0121403
46.307,2.25615e+06,52.641,52.5768,52.5499,52.5481,1,0.0269425
46.393,2.25618e+06,52.6585,52.5878,52.5499,52.5481,1,0.0379142
46.479,2.25613e+06,52.6287,52.5966,52.5499,52.5481,1,0.0467435
46.565,2.2559e+06,52.4748,52.5798,52.5499,52.5481,1,0.0299288
46.651,2.25601e+06,52.5501,52.5732,52.5499,52.5481,1,0.0233718
46.737,2.25613e+06,52.6235,52.5793,52.5499,52.5481,1,0.0294744
46.823,2.25596e+06,52.5177,52.57,52.5499,52.5481,1,0.0201257
46.909,2.25602e+06,52.5521,52.5682,52.5499,52.5481,1,0.0183079
46.995,2.25617e+06,52.6494,52.5839,52.5499,52.5481,1,0.0340189
47.081,2.25596e+06,52.5151,52.5811,52.5499,52.5481,1,0.0312273
47.165,2.25592e+06,52.491,52.5661,52.5499,52.5481,1,0.0162304
47.251,2.25609e+06,52.5982,52.5601,52.5499,52.5481,1,0.0101927
47.337,2.25618e+06,52.6572,52.5629,52.5499,52.5481,1,0.0130492
47.423,2.25614e+06,52.6306,52.5785,52.5499,52.5481,1,0.0286304
47.509,2.25609e+06,52.5995,52.5834,52.5499,52.5481,1,0.0335645
47.595,2.25613e+06,52.6261,52.5837,52.5499,52.5481,1,0.0338241
47.681,2.25603e+06,52.5592,52.5878,52.5499,52.5481,1,0.0379791
47.767,2.25599e+06,52.5352,52.5862,52.5499,52.5481,1,0.0362912
47.853,2.25598e+06,52.5261,52.5738,52.5499,52.5481,1,0.0239561
47.939,2.25612e+06,52.6202,52.5843,52.5499,52.5481,1,0.0344734
48.025,2.25599e+06,52.5371,52.5889,52.5499,52.5481,1,0.0390828
48.109,2.25597e+06,52.5216,52.5813,52.5499,52.5481,1,0.031422
48.195,2.25612e+06,52.6176,52.5773,52.5499,52.5481,1,0.0274618
48.281,2.25605e+06,52.5754,52.5718,52.5499,52.5481,1,0.0219435
48.367,2.25608e+06,52.5917,52.571,52.5499,52.5481,1,0.0211644
48.453,2.25606e+06,52.5826,52.5667,52.5499,52.5481,1,0.0168147
48.539,2.25603e+06,52.5618,52.5669,52.5499,52.5481,1,0.0170744
48.625,2.25599e+06,52.5326,52.5667,52.5499,52.5481,1,0.0168147
48.711,2.25599e+06,52.5352,52.5676,52.5499,52.5481,1,0.0177236
48.797,2.25602e+06,52.5521,52.5608,52.5499,52.5481,1,0.0109068
48.883,2.25608e+06,52.5904,52.5661,52.5499,52.5481,1,0.0162304
48.967,2.25616e+06,52.6475,52.5787,52.5499,52.5481,1,0.0288252
49.053,2.25598e+06,52.5293,52.5699,52.5499,52.5481,1,0.0199958
49.139,2.25602e+06,52.554,52.5677,52.5499,52.5481,1,0.0178534
49.225,2.25602e+06,52.5527,52.5638,52.5499,52.5481,1,0.0139581
49.311,2.25604e+06,52.5702,52.5626,52.5499,52.5481,1,0.0127246
49.397,2.25602e+06,52.554,52.5618,52.5499,52.5481,1,0.0119456
49.483,2.25606e+06,52.5774,52.5663,52.5499,52.5481,1,0.0164252
49.569,2.25603e+06,52.5625,52.569,52.5499,52.5481,1,0.0191519
49.655,2.25605e+06,52.5754,52.5713,52.5499,52.5481,1,0.021489
49.741,2.25606e+06,52.5813,52.5704,52.5499,52.5481,1,0.0205801
49.827,2.25608e+06,52.591,52.5648,52.5499,52.5481,1,0.014932
49.911,2.25606e+06,52.5839,52.5702,52.5499,52.5481,1,0.0203854
49.997,2.25592e+06,52.4871,52.5636,52.5499,52.5481,1,0.0136985
50.083,2.256e+06,52.5443,52.5627,52.5499,52.5481,1,0.0128545
50.169,2.25605e+06,52.5722,52.5629,52.5499,52.5481,1,0.0130492
50.255,2.25598e+06,52.53,52.5605,52.5499,52.5481,1,0.0106471
50.341,2.25602e+06,52.5527,52.558,52.5499,52.5481,1,0.00818012
50.427,2.25614e+06,52.6352,52.5653,52.5499,52.5481,1,0.0154513
50.513,2.2561e+06,52.6047,52.5682,52.5499,52.5481,1,0.0183728
50.599,2.25607e+06,52.5852,52.5686,52.5499,52.5481,1,0.0187623
50.685,2.25603e+06,52.5625,52.5658,52.5499,52.5481,1,0.0159058
50.769,2.25606e+06,52.5806,52.5654,52.5499,52.5481,1,0.0155812
50.855,2.25606e+06,52.5774,52.5745,52.5499,52.5481,1,0.0246053
50.941,2.25605e+06,52.5722,52.5773,52.5499,52.5481,1,0.0273969
51.027,2.25601e+06,52.5495,52.575,52.5499,52.5481,1,0.0251246
51.113,2.25608e+06,52.5923,52.5812,52.5499,52.5481,1,0.0313571
51.2,2.25609e+06,52.6001,52.586,52.5499,52.5481,1,0.0360964
51.286,2.25607e+06,52.5858,52.581,52.5499,52.5481,1,0.0311624
51.372,2.25604e+06,52.5709,52.5776,52.5499,52.5481,1,0.0277864
51.458,2.2561e+06,52.6079,52.5799,52.5499,52.5481,1,0.0300587
51.544,2.25604e+06,52.5709,52.5808,52.5499,52.5481,1,0.0309027
51.628,2.25608e+06,52.5969,52.5824,52.5499,52.5481,1,0.0325257
51.714,2.25604e+06,52.5657,52.5812,52.5499,52.5481,1,0.0313571
51.8,2.25606e+06,52.5819,52.5822,52.5499,52.5481,1,0.0323309
51.886,2.25602e+06,52.5579,52.583,52.5499,52.5481,1,0.0331749
51.972,2.25601e+06,52.5456,52.5784,52.5499,52.5481,1,0.0285006
52.058,2.25601e+06,52.5508,52.5734,52.5499,52.5481,1,0.0235665
52.144,2.25605e+06,52.5741,52.5723,52.5499,52.5481,1,0.0223979
52.23,2.256e+06,52.5423,52.5694,52.5499,52.5481,1,0.0195414
52.316,2.25607e+06,52.5852,52.5671,52.5499,52.5481,1,0.0172691
52.402,2.25609e+06,52.5982,52.5699,52.5499,52.5481,1,0.0199958
52.488,2.25611e+06,52.615,52.5717,52.5499,52.5481,1,0.0218136
52.572,2.25609e+06,52.6021,52.5753,52.5499,52.5481,1,0.0254493
52.658,2.25602e+06,52.5553,52.5726,52.5499,52.5481,1,0.0227875
52.744,2.25607e+06,52.5871,52.5756,52.5499,52.5481,1,0.0257089
52.83,2.25606e+06,52.5819,52.5792,52.5499,52.5481,1,0.0293446
52.916,2.2561e+06,52.6034,52.5845,52.5499,52.5481,1,0.0346032
53.002,2.256e+06,52.5417,52.5812,52.5499,52.5481,1,0.0313571
53.088,2.25596e+06,52.5144,52.5784,52.5499,52.5481,1,0.0285655
53.174,2.25601e+06,52.5501,52.5749,52.5499,52.5481,1,0.0250597
53.26,2.25602e+06,52.5521,52.5703,52.5499,52.5481,1,0.0204503
53.346,2.25612e+06,52.6215,52.571,52.5499,52.5481,1,0.0210995
53.43,2.25607e+06,52.5891,52.5697,52.5499,52.5481,1,0.0198011
53.516,2.256e+06,52.5404,52.5682,52.5499,52.5481,1,0.0183079
53.602,2.25607e+06,52.5865,52.5681,52.5499,52.5481,1,0.018243
53.688,2.256e+06,52.543,52.5642,52.5499,52.5481,1,0.0143477
53.774,2.25604e+06,52.5683,52.5607,52.5499,52.5481,1,0.0108419
53.86,2.25608e+06,52.5923,52.5658,52.5499,52.5481,1,0.0159058
53.946,2.25607e+06,52.5878,52.5731,52.5499,52.5481,1,0.0232419
54.032,2.25605e+06,52.5767,52.5758,52.5499,52.5481,1,0.0259037
54.118,2.25605e+06,52.5715,52.5777,52.5499,52.5481,1,0.0278514
54.204,2.25602e+06,52.556,52.5712,52.5499,52.5481,1,0.0212943
54.29,2.25609e+06,52.6027,52.5725,52.5499,52.5481,1,0.0226576
54.374,2.25608e+06,52.5943,52.5779,52.5499,52.5481,1,0.0280461
54.46,2.25602e+06,52.5579,52.575,52.5499,52.5481,1,0.0251896
54.546,2.25597e+06,52.5235,52.5731,52.5499,52.5481,1,0.0232419
54.632,2.25601e+06,52.5482,52.5711,52.5499,52.5481,1,0.0212294
54.718,2.25611e+06,52.6118,52.573,52.5499,52.5481,1,0.023177
54.804,2.25603e+06,52.5618,52.5704,52.5499,52.5481,1,0.0205801
54.89,2.25606e+06,52.5806,52.5708,52.5499,52.5481,1,0.0209697
54.976,2.25594e+06,52.5014,52.5638,52.5499,52.5481,1,0.0139581
55.062,2.25606e+06,52.5839,52.5666,52.5499,52.5481,1,0.0167498
55.148,2.25602e+06,52.5534,52.5617,52.5499,52.5481,1,0.0118157
55.232,2.256e+06,52.541,52.5564,52.5499,52.5481,1,0.00649216
55.318,2.25597e+06,52.5203,52.5526,52.5499,52.5481,1,0.00272671
55.404,2.25598e+06,52.5287,52.5531,52.5499,52.5481,1,0.00324608
55.49,2.25606e+06,52.5787,52.5562,52.5499,52.5481,1,0.00629739
55.576,2.25601e+06,52.5462,52.5496,52.5499,52.5481,1,-0.000259686
55.662,2.25595e+06,52.5092,52.5443,52.5499,52.5481,1,-0.00551833
55.748,2.25595e+06,52.5092,52.5372,52.5499,52.5481,1,-0.0126597
55.834,2.2561e+06,52.6047,52.5475,52.5499,52.5481,1,-0.00233718
55.92,2.25604e+06,52.5663,52.5458,52.5499,52.5481,1,-0.00409006
56.006,2.25606e+06,52.5793,52.5484,52.5499,52.5481,1,-0.0014932
56.092,2.25599e+06,52.5358,52.5478,52.5499,52.5481,1,-0.00201257
56.176,2.25604e+06,52.5702,52.5528,52.5499,52.5481,1,0.00298639
56.262,2.25607e+06,52.5871,52.5587,52.5499,52.5481,1,0.00882933
56.348,2.25602e+06,52.556,52.5564,52.5499,52.5481,1,0.00655708
56.434,2.25596e+06,52.5183,52.5536,52.5499,52.5481,1,0.00376545
56.52,2.25596e+06,52.5131,52.554,52.5499,52.5481,1,0.00415498
56.606,2.25611e+06,52.6111,52.5642,52.5499,52.5481,1,0.0143477
56.692,2.25603e+06,52.5612,52.5599,52.5499,52.5481,1,0.00999792
56.778,2.25598e+06,52.5261,52.5558,52.5499,52.5481,1,0.00597278
56.864,2.25595e+06,52.5092,52.5488,52.5499,52.5481,1,-0.00103875
56.95,2.256e+06,52.543,52.5495,52.5499,52.5481,1,-0.000324608
57.036,2.25604e+06,52.5657,52.5491,52.5499,52.5481,1,-0.000779059
57.12,2.25604e+06,52.567,52.5471,52.5499,52.5481,1,-0.00279163
57.206,2.25604e+06,52.5683,52.5483,52.5499,52.5481,1,-0.00155812
57.292,2.25601e+06,52.5501,52.5515,52.5499,52.5481,1,0.00162304
57.378,2.25604e+06,52.5689,52.5571,52.5499,52.5481,1,0.00720629
57.464,2.256e+06,52.5443,52.5504,52.5499,52.5481,1,0.000519373
57.55,2.25597e+06,52.5222,52.5465,52.5499,52.5481,1,-0.00337592
57.636,2.25605e+06,52.5767,52.5515,52.5499,52.5481,1,0.00168796
57.722,2.25646e+06,52.841,52.5847,52.5499,52.5481,1,0.0348629
57.808,2.25693e+06,53.1442,52.6448,52.5499,52.5481,1,0.0949803
57.894,2.25752e+06,53.5278,52.7411,52.5499,52.5481,1,0.191194
57.978,2.25856e+06,54.2004,54.2004,52.7132,52.7132,0,0.191194
58.064,2.26036e+06,55.3697,55.3697,52.9933,52.9933,0,0.191194
58.15,2.26272e+06,56.9031,56.9031,53.4286,53.4286,0,0.191194
58.236,2.26515e+06,58.4794,58.4794,54.0197,54.0197,0,0.191194
58.322,2.26696e+06,59.6558,59.6558,54.7308,54.7308,0,0.191194
58.408,2.26846e+06,60.6329,60.6329,55.5419,55.5419,0,0.191194
58.494,2.26977e+06,61.4833,61.4833,56.4326,56.4326,0,0.191194
58.58,2.27103e+06,62.3007,62.3007,57.3785,57.3785,0,0.191194
58.667,2.27232e+06,63.1375,63.1375,58.3779,58.3779,0,0.191194
58.753,2.27411e+06,64.2977,64.2977,59.4549,59.4549,0,0.191194
58.839,2.2766e+06,65.9162,65.9162,60.6264,60.6264,0,0.191194
58.923,2.27944e+06,67.7567,67.7567,61.8651,61.8651,0,0.191194
59.009,2.28224e+06,69.5752,69.5752,63.1323,63.1323,0,0.191194
59.095,2.28486e+06,71.2754,71.2754,64.4119,64.4119,0,0.191194
59.181,2.28662e+06,72.42,72.42,65.6884,65.6884,0,0.191194
59.267,2.28837e+06,73.5555,73.5555,66.9806,66.9806,0,0.191194
59.353,2.2895e+06,74.2878,74.2878,68.2611,68.2611,0,0.191194
59.439,2.29073e+06,75.0889,75.0889,69.5399,69.5399,0,0.191194
59.525,2.29189e+06,75.8446,75.8446,70.8106,70.8106,0,0.191194
59.611,2.2935e+06,76.8886,76.8886,72.0697,72.0697,0,0.191194
59.697,2.29553e+06,78.2078,78.2078,73.2989,73.2989,0,0.191194
59.781,2.29804e+06,79.8367,79.8367,74.5069,74.5069,0,0.191194
59.867,2.30074e+06,81.5895,81.5895,75.7083,75.7083,0,0.191194
59.953,2.30359e+06,83.4405,83.4405,76.9248,76.9248,0,0.191194
60.039,2.30602e+06,85.0167,85.0167,78.1845,78.1845,0,0.191194
60.125,2.30779e+06,86.1639,86.1639,79.4453,79.4453,0,0.191194
60.211,2.30916e+06,87.0566,87.0566,80.7222,80.7222,0,0.191194
60.297,2.31031e+06,87.8025,87.8025,81.9935,81.9935,0,0.191194
60.383,2.31146e+06,88.5472,88.5472,83.2638,83.2638,0,0.191194
60.469,2.31255e+06,89.2548,89.2548,84.5004,84.5004,0,0.191194
60.555,2.31368e+06,89.9865,89.9865,85.6783,85.6783,0,0.191194
60.641,2.31507e+06,90.8915,90.8915,86.7838,86.7838,0,0.191194
60.725,2.31706e+06,92.1828,92.1828,87.8431,87.8431,0,0.191194
60.811,2.3195e+06,93.7669,93.7669,88.8758,88.8758,0,0.191194
60.897,2.32242e+06,95.6632,95.6632,89.9404,89.9404,0,0.191194
60.983,2.32546e+06,97.6362,97.6362,91.0876,91.0876,0,0.191194
61.069,2.32742e+06,98.9074,98.9074,92.2727,92.2727,0,0.191194
